keyword,historical_count,recent_count,growth_rate,historical_frequency,recent_frequency,frequency_increase
adjustment,6,26,333.33333333333337,0.001052816283558519,0.006045105789351314,0.004992289505792795
collect,10,29,190.0,0.001754693805930865,0.006742617995814926,0.004987924189884061
bilinear,10,29,190.0,0.001754693805930865,0.006742617995814926,0.004987924189884061
terrestrial,10,29,190.0,0.001754693805930865,0.006742617995814926,0.004987924189884061
sensitivity,120,112,-6.666666666666667,0.02105632567117038,0.02604045570797489,0.004984130036804511
biased,18,35,94.44444444444444,0.0031584488506755572,0.008137642408742153,0.004979193558066596
route,18,35,94.44444444444444,0.0031584488506755572,0.008137642408742153,0.004979193558066596
captured,26,41,57.692307692307686,0.004562203895420249,0.009532666821669379,0.00497046292624913
generators,30,44,46.666666666666664,0.005264081417792595,0.010230179028132993,0.004966097610340398
subsequently,30,44,46.666666666666664,0.005264081417792595,0.010230179028132993,0.004966097610340398
many-body,46,56,21.73913043478261,0.00807159150728198,0.013020227853987446,0.004948636346705466
separate,46,56,21.73913043478261,0.00807159150728198,0.013020227853987446,0.004948636346705466
itself,54,62,14.814814814814813,0.009475346552026672,0.01441525226691467,0.004939905714887999
long-range,54,62,14.814814814814813,0.009475346552026672,0.01441525226691467,0.004939905714887999
personalization,1,22,2100.0,0.00017546938059308652,0.005115089514066497,0.00493962013347341
out-of-distribution,1,22,2100.0,0.00017546938059308652,0.005115089514066497,0.00493962013347341
vocabulary,1,22,2100.0,0.00017546938059308652,0.005115089514066497,0.00493962013347341
multi-task,5,25,400.0,0.0008773469029654326,0.005812601720530109,0.004935254817564677
threat,5,25,400.0,0.0008773469029654326,0.005812601720530109,0.004935254817564677
aerial,9,28,211.11111111111111,0.0015792244253377786,0.006510113926993723,0.004930889501655944
termed,9,28,211.11111111111111,0.0015792244253377786,0.006510113926993723,0.004930889501655944
projections,13,31,138.46153846153845,0.0022811019477101246,0.007207626133457335,0.004926524185747211
establishing,17,34,100.0,0.0029829794700824705,0.007905138339920948,0.0049221588698384776
pathways,17,34,100.0,0.0029829794700824705,0.007905138339920948,0.0049221588698384776
released,17,34,100.0,0.0029829794700824705,0.007905138339920948,0.0049221588698384776
communities,21,37,76.19047619047619,0.0036848569924548165,0.008602650546384562,0.004917793553929746
adopted,29,43,48.275862068965516,0.005088612037199508,0.009997674959311788,0.004909062922112279
watermarking,0,21,999999.0,0.0,0.004882585445245292,0.004882585445245292
overlook,0,21,999999.0,0.0,0.004882585445245292,0.004882585445245292
retrieval-augmented,0,21,999999.0,0.0,0.004882585445245292,0.004882585445245292
conversational,4,24,500.0,0.0007018775223723461,0.005580097651708905,0.004878220129336559
projects,8,27,237.5,0.0014037550447446921,0.006277609858172518,0.004873854813427826
products,65,70,7.6923076923076925,0.011405509738550623,0.016275284817484307,0.004869775078933684
english,12,30,150.0,0.002105632567117038,0.006975122064636131,0.004869489497519093
emotion,12,30,150.0,0.002105632567117038,0.006975122064636131,0.004869489497519093
unlabeled,12,30,150.0,0.002105632567117038,0.006975122064636131,0.004869489497519093
believe,12,30,150.0,0.002105632567117038,0.006975122064636131,0.004869489497519093
demonstration,16,33,106.25,0.0028075100894893843,0.0076726342710997444,0.004865124181610361
spreading,20,36,80.0,0.00350938761186173,0.008370146477563357,0.0048607588657016264
variables,187,162,-13.368983957219251,0.03281277417090717,0.03766565914903511,0.004852884978127935
external,138,125,-9.420289855072465,0.02421477452184594,0.029063008602650545,0.004848234080804606
multivariate,32,45,40.625,0.0056150201789787685,0.010462683096954197,0.004847662917975428
considerable,32,45,40.625,0.0056150201789787685,0.010462683096954197,0.004847662917975428
adding,32,45,40.625,0.0056150201789787685,0.010462683096954197,0.004847662917975428
technical,36,48,33.33333333333333,0.0063168977013511145,0.01116019530341781,0.004843297602066695
abstract,36,48,33.33333333333333,0.0063168977013511145,0.01116019530341781,0.004843297602066695
confirmed,44,54,22.727272727272727,0.007720652746095806,0.012555219716345037,0.00483456697024923
instances,56,63,12.5,0.009826285313212845,0.014647756335735876,0.004821471022523031
positives,3,23,666.6666666666667,0.0005264081417792595,0.0053475935828877,0.004821185441108441
driver,3,23,666.6666666666667,0.0005264081417792595,0.0053475935828877,0.004821185441108441
optimizations,3,23,666.6666666666667,0.0005264081417792595,0.0053475935828877,0.004821185441108441
interventions,3,23,666.6666666666667,0.0005264081417792595,0.0053475935828877,0.004821185441108441
thorough,7,26,271.42857142857144,0.0012282856641516056,0.006045105789351314,0.004816820125199708
uncover,11,29,163.63636363636365,0.0019301631865239516,0.006742617995814926,0.004812454809290975
insufficient,11,29,163.63636363636365,0.0019301631865239516,0.006742617995814926,0.004812454809290975
treat,15,32,113.33333333333333,0.0026320407088962976,0.00744013020227854,0.004808089493382243
implementing,15,32,113.33333333333333,0.0026320407088962976,0.00744013020227854,0.004808089493382243
predictor,15,32,113.33333333333333,0.0026320407088962976,0.00744013020227854,0.004808089493382243
safe,23,38,65.21739130434783,0.00403579575364099,0.008835154615205766,0.004799358861564776
gates,23,38,65.21739130434783,0.00403579575364099,0.008835154615205766,0.004799358861564776
implemented,80,81,1.25,0.01403755044744692,0.018832829574517554,0.004795279127070633
needed,80,81,1.25,0.01403755044744692,0.018832829574517554,0.004795279127070633
ambiguous,2,22,1000.0,0.00035093876118617303,0.005115089514066497,0.004764150752880323
granularity,2,22,1000.0,0.00035093876118617303,0.005115089514066497,0.004764150752880323
analytics,6,25,316.66666666666663,0.001052816283558519,0.005812601720530109,0.00475978543697159
implicitly,10,28,180.0,0.001754693805930865,0.006510113926993723,0.0047554201210628574
high-level,14,31,121.42857142857142,0.0024565713283032113,0.007207626133457335,0.004751054805154124
entities,22,37,68.18181818181817,0.003860326373047903,0.008602650546384562,0.004742324173336659
wide,185,160,-13.513513513513514,0.032461835409721,0.0372006510113927,0.004738815601671699
infer,26,40,53.84615384615385,0.004562203895420249,0.009300162752848175,0.004737958857427926
emergence,30,43,43.333333333333336,0.005264081417792595,0.009997674959311788,0.004733593541519193
argument,34,46,35.294117647058826,0.005965958940164941,0.0106951871657754,0.004729228225610459
revealed,46,55,19.565217391304348,0.00807159150728198,0.01278772378516624,0.00471613227788426
insight,46,55,19.565217391304348,0.00807159150728198,0.01278772378516624,0.00471613227788426
radiation,156,138,-11.538461538461538,0.027373223372521495,0.03208556149732621,0.004712338124804712
ranging,54,61,12.962962962962962,0.009475346552026672,0.014182748198093467,0.0047074016460667955
taxonomy,1,21,2000.0,0.00017546938059308652,0.004882585445245292,0.004707116064652205
defenses,1,21,2000.0,0.00017546938059308652,0.004882585445245292,0.004707116064652205
costly,9,27,200.0,0.0015792244253377786,0.006277609858172518,0.00469838543283474
servers,9,27,200.0,0.0015792244253377786,0.006277609858172518,0.00469838543283474
skin,17,33,94.11764705882352,0.0029829794700824705,0.0076726342710997444,0.004689654801017274
lens,21,36,71.42857142857143,0.0036848569924548165,0.008370146477563357,0.004685289485108541
effort,29,42,44.827586206896555,0.005088612037199508,0.009765170890490584,0.004676558853291076
convex,139,125,-10.071942446043165,0.024390243902439025,0.029063008602650545,0.00467276470021152
planets,45,54,20.0,0.007896122126688892,0.012555219716345037,0.004659097589656144
identity,53,60,13.20754716981132,0.009299877171433584,0.013950244129272262,0.004650366957838678
stakeholders,0,20,999999.0,0.0,0.0046500813764240876,0.0046500813764240876
llm-based,0,20,999999.0,0.0,0.0046500813764240876,0.0046500813764240876
attitude,0,20,999999.0,0.0,0.0046500813764240876,0.0046500813764240876
ablation,4,23,475.0,0.0007018775223723461,0.0053475935828877,0.004645716060515354
closed-loop,4,23,475.0,0.0007018775223723461,0.0053475935828877,0.004645716060515354
black-box,4,23,475.0,0.0007018775223723461,0.0053475935828877,0.004645716060515354
programmable,4,23,475.0,0.0007018775223723461,0.0053475935828877,0.004645716060515354
covariates,8,26,225.0,0.0014037550447446921,0.006045105789351314,0.004641350744606622
unexplored,8,26,225.0,0.0014037550447446921,0.006045105789351314,0.004641350744606622
ambiguity,8,26,225.0,0.0014037550447446921,0.006045105789351314,0.004641350744606622
systematic,118,109,-7.627118644067797,0.02070538690998421,0.025342943501511277,0.004637556591527068
increases,126,115,-8.73015873015873,0.0221091419547289,0.026737967914438502,0.004628825959709603
monte,126,115,-8.73015873015873,0.0221091419547289,0.026737967914438502,0.004628825959709603
guarantee,24,38,58.333333333333336,0.004211265134234076,0.008835154615205766,0.00462388948097169
behavior,354,287,-18.926553672316384,0.06211616072995262,0.06672866775168565,0.004612507021733027
amount,89,87,-2.247191011235955,0.015616774872784699,0.02022785398744478,0.004611079114660081
minimizing,40,50,25.0,0.00701877522372346,0.011625203441060218,0.004606428217336758
boundaries,44,53,20.454545454545457,0.007720652746095806,0.012322715647523831,0.004602062901428025
needs,48,56,16.666666666666664,0.008422530268468151,0.013020227853987446,0.004597697585519294
adaptability,3,22,633.3333333333333,0.0005264081417792595,0.005115089514066497,0.004588681372287237
outdoor,3,22,633.3333333333333,0.0005264081417792595,0.005115089514066497,0.004588681372287237
keypoint,3,22,633.3333333333333,0.0005264081417792595,0.005115089514066497,0.004588681372287237
hyperspectral,3,22,633.3333333333333,0.0005264081417792595,0.005115089514066497,0.004588681372287237
constructing,60,65,8.333333333333332,0.01052816283558519,0.015112764473378284,0.004584601637793093
featuring,7,25,257.14285714285717,0.0012282856641516056,0.005812601720530109,0.004584316056378504
predefined,7,25,257.14285714285717,0.0012282856641516056,0.005812601720530109,0.004584316056378504
analysing,7,25,257.14285714285717,0.0012282856641516056,0.005812601720530109,0.004584316056378504
fused,7,25,257.14285714285717,0.0012282856641516056,0.005812601720530109,0.004584316056378504
fundamental,223,188,-15.695067264573993,0.03912967187225829,0.04371076493838642,0.004581093066128132
concurrent,11,28,154.54545454545453,0.0019301631865239516,0.006510113926993723,0.004579950740469772
initialization,11,28,154.54545454545453,0.0019301631865239516,0.006510113926993723,0.004579950740469772
heavily,15,31,106.66666666666667,0.0026320407088962976,0.007207626133457335,0.0045755854245610374
select,23,37,60.86956521739131,0.00403579575364099,0.008602650546384562,0.004566854792743573
iteration,27,40,48.148148148148145,0.004737673276013336,0.009300162752848175,0.004562489476834839
following,137,123,-10.218978102189782,0.02403930514125285,0.028598000465008138,0.004558695323755288
proven,31,43,38.70967741935484,0.005439550798385682,0.009997674959311788,0.004558124160926106
physical,353,286,-18.980169971671387,0.06194069134935953,0.06649616368286446,0.004555472333504923
source,308,252,-18.181818181818183,0.054044569222670646,0.058591025342943505,0.0045464561202728584
easy,43,52,20.930232558139537,0.00754518336550272,0.012090211578702627,0.004545028213199908
leveraged,2,21,950.0,0.00035093876118617303,0.004882585445245292,0.004531646684059119
emergency,2,21,950.0,0.00035093876118617303,0.004882585445245292,0.004531646684059119
nonlinear,324,264,-18.51851851851852,0.05685207931216003,0.061381074168797956,0.004528994856637929
surrogate,6,24,300.0,0.001052816283558519,0.005580097651708905,0.004527281368150386
suboptimal,6,24,300.0,0.001052816283558519,0.005580097651708905,0.004527281368150386
interpreting,10,27,170.0,0.001754693805930865,0.006277609858172518,0.004522916052241653
time-varying,10,27,170.0,0.001754693805930865,0.006277609858172518,0.004522916052241653
ultimately,10,27,170.0,0.001754693805930865,0.006277609858172518,0.004522916052241653
fair,10,27,170.0,0.001754693805930865,0.006277609858172518,0.004522916052241653
unconventional,10,27,170.0,0.001754693805930865,0.006277609858172518,0.004522916052241653
straightforward,14,30,114.28571428571428,0.0024565713283032113,0.006975122064636131,0.00451855073633292
sophisticated,14,30,114.28571428571428,0.0024565713283032113,0.006975122064636131,0.00451855073633292
procedure,124,113,-8.870967741935484,0.021758203193542727,0.026272959776796095,0.0045147565832533675
preserve,18,33,83.33333333333334,0.0031584488506755572,0.0076726342710997444,0.004514185420424187
descriptions,18,33,83.33333333333334,0.0031584488506755572,0.0076726342710997444,0.004514185420424187
carlo,128,116,-9.375,0.022460080715915074,0.026970471983259706,0.0045103912673446316
chemistry,22,36,63.63636363636363,0.003860326373047903,0.008370146477563357,0.004509820104515454
weight,83,82,-1.2048192771084338,0.01456395858922618,0.019065333643338758,0.0045013750541125774
hard,99,94,-5.05050505050505,0.017371468678715564,0.02185538246919321,0.004483913790477648
produces,46,54,17.391304347826086,0.00807159150728198,0.012555219716345037,0.004483628209063057
qualitative,46,54,17.391304347826086,0.00807159150728198,0.012555219716345037,0.004483628209063057
sufficient,103,97,-5.825242718446602,0.01807334620108791,0.022552894675656823,0.004479548474568912
paving,1,20,1900.0,0.00017546938059308652,0.0046500813764240876,0.004474611995831001
informed,1,20,1900.0,0.00017546938059308652,0.0046500813764240876,0.004474611995831001
descriptors,1,20,1900.0,0.00017546938059308652,0.0046500813764240876,0.004474611995831001
noma,5,23,360.0,0.0008773469029654326,0.0053475935828877,0.0044702466799222676
binary,221,186,-15.837104072398189,0.03877873311107212,0.043245756800744016,0.0044670236896718965
recognize,9,26,188.88888888888889,0.0015792244253377786,0.006045105789351314,0.004465881364013535
adapting,13,29,123.07692307692308,0.0022811019477101246,0.006742617995814926,0.004461516048104802
registration,17,32,88.23529411764706,0.0029829794700824705,0.00744013020227854,0.004457150732196069
refine,17,32,88.23529411764706,0.0029829794700824705,0.00744013020227854,0.004457150732196069
meet,17,32,88.23529411764706,0.0029829794700824705,0.00744013020227854,0.004457150732196069
amounts,21,35,66.66666666666666,0.0036848569924548165,0.008137642408742153,0.004452785416287337
considers,29,41,41.37931034482759,0.005088612037199508,0.009532666821669379,0.00444405478446987
readout,29,41,41.37931034482759,0.005088612037199508,0.009532666821669379,0.00444405478446987
qubits,53,59,11.320754716981133,0.009299877171433584,0.013717740060451058,0.004417862889017474
ease,4,22,450.0,0.0007018775223723461,0.005115089514066497,0.004413211991694151
imitation,8,25,212.5,0.0014037550447446921,0.005812601720530109,0.004408846675785417
disturbances,8,25,212.5,0.0014037550447446921,0.005812601720530109,0.004408846675785417
equilibria,12,28,133.33333333333331,0.002105632567117038,0.006510113926993723,0.004404481359876685
widespread,12,28,133.33333333333331,0.002105632567117038,0.006510113926993723,0.004404481359876685
beneficial,16,31,93.75,0.0028075100894893843,0.007207626133457335,0.004400116043967952
firstly,16,31,93.75,0.0028075100894893843,0.007207626133457335,0.004400116043967952
bottleneck,16,31,93.75,0.0028075100894893843,0.007207626133457335,0.004400116043967952
encoded,20,34,70.0,0.00350938761186173,0.007905138339920948,0.004395750728059217
outcome,24,37,54.166666666666664,0.004211265134234076,0.008602650546384562,0.004391385412150487
interpolation,24,37,54.166666666666664,0.004211265134234076,0.008602650546384562,0.004391385412150487
mutual,28,40,42.857142857142854,0.0049131426566064226,0.009300162752848175,0.004387020096241753
true,85,83,-2.3529411764705883,0.014914897350412354,0.01929783771215996,0.004382940361747608
formulate,36,46,27.77777777777778,0.0063168977013511145,0.0106951871657754,0.004378289464424286
floquet,3,21,600.0,0.0005264081417792595,0.004882585445245292,0.004356177303466033
vulnerability,3,21,600.0,0.0005264081417792595,0.004882585445245292,0.004356177303466033
planner,3,21,600.0,0.0005264081417792595,0.004882585445245292,0.004356177303466033
secondly,7,24,242.85714285714283,0.0012282856641516056,0.005580097651708905,0.004351811987557299
movements,7,24,242.85714285714283,0.0012282856641516056,0.005580097651708905,0.004351811987557299
balancing,7,24,242.85714285714283,0.0012282856641516056,0.005580097651708905,0.004351811987557299
wavefront,7,24,242.85714285714283,0.0012282856641516056,0.005580097651708905,0.004351811987557299
vital,11,27,145.45454545454547,0.0019301631865239516,0.006277609858172518,0.004347446671648566
next-generation,11,27,145.45454545454547,0.0019301631865239516,0.006277609858172518,0.004347446671648566
confirm,76,76,0.0,0.013335672925074574,0.017670309230411532,0.004334636305336958
addressed,27,39,44.44444444444444,0.004737673276013336,0.00906765868402697,0.004329985408013634
feasible,39,48,23.076923076923077,0.006843305843130374,0.01116019530341781,0.004316889460287436
numerous,43,51,18.6046511627907,0.00754518336550272,0.011857707509881422,0.0043125241443787024
estimated,100,94,-6.0,0.01754693805930865,0.02185538246919321,0.004308444409884562
seamless,2,20,900.0,0.00035093876118617303,0.0046500813764240876,0.004299142615237914
muscle,2,20,900.0,0.00035093876118617303,0.0046500813764240876,0.004299142615237914
kalman,6,23,283.33333333333337,0.001052816283558519,0.0053475935828877,0.004294777299329181
nitride,6,23,283.33333333333337,0.001052816283558519,0.0053475935828877,0.004294777299329181
favorable,10,26,160.0,0.001754693805930865,0.006045105789351314,0.004290411983420448
pixels,14,29,107.14285714285714,0.0024565713283032113,0.006742617995814926,0.004286046667511715
composition,71,72,1.4084507042253522,0.012458326022109141,0.016740292955126714,0.004281966933017573
merging,18,32,77.77777777777779,0.0031584488506755572,0.00744013020227854,0.004281681351602983
activity,132,118,-10.606060606060606,0.023161958238287417,0.027435480120902116,0.004273521882614699
statistically,26,38,46.15384615384615,0.004562203895420249,0.008835154615205766,0.004272950719785517
locations,38,47,23.684210526315788,0.006667836462537287,0.010927691234596606,0.004259854772059319
silicon,38,47,23.684210526315788,0.006667836462537287,0.010927691234596606,0.004259854772059319
assumptions,95,90,-5.263157894736842,0.016669591156343217,0.020925366193908394,0.0042557750375651765
applicable,46,53,15.217391304347828,0.00807159150728198,0.012322715647523831,0.004251124140241851
fixed,217,182,-16.129032258064516,0.03807685558869977,0.042315740525459195,0.004238884936759425
layout,5,22,340.0,0.0008773469029654326,0.005115089514066497,0.004237742611101064
client,5,22,340.0,0.0008773469029654326,0.005115089514066497,0.004237742611101064
abstraction,5,22,340.0,0.0008773469029654326,0.005115089514066497,0.004237742611101064
reading,5,22,340.0,0.0008773469029654326,0.005115089514066497,0.004237742611101064
informative,5,22,340.0,0.0008773469029654326,0.005115089514066497,0.004237742611101064
optimizes,5,22,340.0,0.0008773469029654326,0.005115089514066497,0.004237742611101064
scientific,62,65,4.838709677419355,0.010879101596771364,0.015112764473378284,0.00423366287660692
batch,9,25,177.77777777777777,0.0015792244253377786,0.005812601720530109,0.004233377295192331
avoiding,13,28,115.38461538461537,0.0022811019477101246,0.006510113926993723,0.004229011979283598
differentiable,17,31,82.35294117647058,0.0029829794700824705,0.007207626133457335,0.004224646663374865
perspectives,17,31,82.35294117647058,0.0029829794700824705,0.007207626133457335,0.004224646663374865
texture,21,34,61.904761904761905,0.0036848569924548165,0.007905138339920948,0.004220281347466132
solvers,21,34,61.904761904761905,0.0036848569924548165,0.007905138339920948,0.004220281347466132
prevent,21,34,61.904761904761905,0.0036848569924548165,0.007905138339920948,0.004220281347466132
internet,33,43,30.303030303030305,0.005790489559571854,0.009997674959311788,0.004207185399739933
topics,37,46,24.324324324324326,0.0064923670819442,0.0106951871657754,0.0042028200838312
semantically,4,21,425.0,0.0007018775223723461,0.004882585445245292,0.004180707922872946
innovations,4,21,425.0,0.0007018775223723461,0.004882585445245292,0.004180707922872946
criterion,61,64,4.918032786885246,0.010703632216178276,0.01488026040455708,0.004176628188378804
engagement,8,24,200.0,0.0014037550447446921,0.005580097651708905,0.004176342606964213
simulator,12,27,125.0,0.002105632567117038,0.006277609858172518,0.00417197729105548
tissue,12,27,125.0,0.002105632567117038,0.006277609858172518,0.00417197729105548
redundancy,12,27,125.0,0.002105632567117038,0.006277609858172518,0.00417197729105548
barriers,16,30,87.5,0.0028075100894893843,0.006975122064636131,0.004167611975146746
assembly,16,30,87.5,0.0028075100894893843,0.006975122064636131,0.004167611975146746
compressed,20,33,65.0,0.00350938761186173,0.0076726342710997444,0.004163246659238014
helps,24,36,50.0,0.004211265134234076,0.008370146477563357,0.004158881343329281
ideal,81,79,-2.4691358024691357,0.014213019828040007,0.018367821436875147,0.00415480160883514
multi-class,3,20,566.6666666666667,0.0005264081417792595,0.0046500813764240876,0.004123673234644828
vulnerabilities,3,20,566.6666666666667,0.0005264081417792595,0.0046500813764240876,0.004123673234644828
overlooked,3,20,566.6666666666667,0.0005264081417792595,0.0046500813764240876,0.004123673234644828
inherently,11,26,136.36363636363635,0.0019301631865239516,0.006045105789351314,0.004114942602827363
suited,11,26,136.36363636363635,0.0019301631865239516,0.006045105789351314,0.004114942602827363
python,15,29,93.33333333333333,0.0026320407088962976,0.006742617995814926,0.004110577286918628
reduction,178,152,-14.606741573033707,0.031233549745569397,0.035340618460823064,0.004107068715253667
persistent,23,35,52.17391304347826,0.00403579575364099,0.008137642408742153,0.0041018466551011636
match,47,53,12.76595744680851,0.008247060887875066,0.012322715647523831,0.0040756547596487655
lastly,6,22,266.66666666666663,0.001052816283558519,0.005115089514066497,0.004062273230507977
encourage,6,22,266.66666666666663,0.001052816283558519,0.005115089514066497,0.004062273230507977
personal,10,25,150.0,0.001754693805930865,0.005812601720530109,0.004057907914599244
delays,10,25,150.0,0.001754693805930865,0.005812601720530109,0.004057907914599244
speeds,14,28,100.0,0.0024565713283032113,0.006510113926993723,0.0040535425986905115
quantification,14,28,100.0,0.0024565713283032113,0.006510113926993723,0.0040535425986905115
easily,71,71,0.0,0.012458326022109141,0.01650778888630551,0.004049462864196369
applies,18,31,72.22222222222221,0.0031584488506755572,0.007207626133457335,0.004049177282781778
geometric,193,163,-15.544041450777202,0.033865590454465695,0.037898163217856315,0.00403257276339062
creation,34,43,26.47058823529412,0.005965958940164941,0.009997674959311788,0.004031716019146847
result,91,86,-5.4945054945054945,0.015967713633970874,0.019995349918623576,0.004027636284652702
relationship,103,95,-7.766990291262135,0.01807334620108791,0.022087886538014415,0.0040145403369265045
variance,58,61,5.172413793103448,0.010177224074399017,0.014182748198093467,0.00400552412369445
item,5,21,320.0,0.0008773469029654326,0.004882585445245292,0.004005238542279859
formats,5,21,320.0,0.0008773469029654326,0.004882585445245292,0.004005238542279859
options,5,21,320.0,0.0008773469029654326,0.004882585445245292,0.004005238542279859
voice,5,21,320.0,0.0008773469029654326,0.004882585445245292,0.004005238542279859
synthesize,5,21,320.0,0.0008773469029654326,0.004882585445245292,0.004005238542279859
grounded,5,21,320.0,0.0008773469029654326,0.004882585445245292,0.004005238542279859
incorrect,9,24,166.66666666666669,0.0015792244253377786,0.005580097651708905,0.004000873226371126
traditionally,9,24,166.66666666666669,0.0015792244253377786,0.005580097651708905,0.004000873226371126
reach,66,67,1.5151515151515151,0.011580979119143709,0.015577772611020693,0.003996793491876984
mobile,70,70,0.0,0.012282856641516056,0.016275284817484307,0.003992428175968251
lidar,17,30,76.47058823529412,0.0029829794700824705,0.006975122064636131,0.00399214259455366
attributes,25,36,44.0,0.0043867345148271624,0.008370146477563357,0.003983411962736195
viewed,25,36,44.0,0.0043867345148271624,0.008370146477563357,0.003983411962736195
subspace,41,48,17.073170731707318,0.007194244604316547,0.01116019530341781,0.003965950699101262
indicate,98,91,-7.142857142857142,0.017195999298122478,0.021157870262729597,0.003961870964607119
covariance,57,60,5.263157894736842,0.010001754693805931,0.013950244129272262,0.003948489435466331
gans,4,20,400.0,0.0007018775223723461,0.0046500813764240876,0.003948203854051742
surpass,4,20,400.0,0.0007018775223723461,0.0046500813764240876,0.003948203854051742
eliminating,4,20,400.0,0.0007018775223723461,0.0046500813764240876,0.003948203854051742
prevalent,4,20,400.0,0.0007018775223723461,0.0046500813764240876,0.003948203854051742
out-of-plane,4,20,400.0,0.0007018775223723461,0.0046500813764240876,0.003948203854051742
format,8,23,187.5,0.0014037550447446921,0.0053475935828877,0.003943838538143008
protoplanetary,12,26,116.66666666666667,0.002105632567117038,0.006045105789351314,0.003939473222234276
biomedical,12,26,116.66666666666667,0.002105632567117038,0.006045105789351314,0.003939473222234276
consecutive,20,32,60.0,0.00350938761186173,0.00744013020227854,0.00393074259041681
discover,28,38,35.714285714285715,0.0049131426566064226,0.008835154615205766,0.0039220119585993436
choice,93,87,-6.451612903225806,0.016318652395157045,0.02022785398744478,0.003909201592287734
excellent,48,53,10.416666666666668,0.008422530268468151,0.012322715647523831,0.0039001853790556797
limiting,52,56,7.6923076923076925,0.009124407790840498,0.013020227853987446,0.0038958200631469472
configurations,109,99,-9.174311926605505,0.01912616248464643,0.023017902813299233,0.003891740328652804
prototypical,7,22,214.28571428571428,0.0012282856641516056,0.005115089514066497,0.003886803849914891
multi-view,7,22,214.28571428571428,0.0012282856641516056,0.005115089514066497,0.003886803849914891
guidelines,11,25,127.27272727272727,0.0019301631865239516,0.005812601720530109,0.0038824385340061576
fabrication,15,28,86.66666666666667,0.0026320407088962976,0.006510113926993723,0.003878073218097425
delivery,15,28,86.66666666666667,0.0026320407088962976,0.006510113926993723,0.003878073218097425
probes,19,31,63.1578947368421,0.0033339182312686435,0.007207626133457335,0.003873707902188692
opening,19,31,63.1578947368421,0.0033339182312686435,0.007207626133457335,0.003873707902188692
high-order,19,31,63.1578947368421,0.0033339182312686435,0.007207626133457335,0.003873707902188692
\times,80,77,-3.75,0.01403755044744692,0.017902813299232736,0.003865262851785815
strict,27,37,37.03703703703704,0.004737673276013336,0.008602650546384562,0.0038649772703712266
mostly,31,40,29.03225806451613,0.005439550798385682,0.009300162752848175,0.0038606119544624933
resolution,206,172,-16.50485436893204,0.03614669240217582,0.03999069983724715,0.0038440074350713296
desired,55,58,5.454545454545454,0.009650815932619758,0.013485235991629853,0.0038344200590100953
approximate,112,101,-9.821428571428571,0.01965257062642569,0.02348291095094164,0.0038303403245159504
foundational,6,21,250.0,0.001052816283558519,0.004882585445245292,0.003829769161686773
multi-object,6,21,250.0,0.001052816283558519,0.004882585445245292,0.003829769161686773
decompose,6,21,250.0,0.001052816283558519,0.004882585445245292,0.003829769161686773
rewards,6,21,250.0,0.001052816283558519,0.004882585445245292,0.003829769161686773
estimating,63,64,1.5873015873015872,0.01105457097736445,0.01488026040455708,0.0038256894271926304
technological,10,24,140.0,0.001754693805930865,0.005580097651708905,0.0038254038457780394
meanwhile,14,27,92.85714285714286,0.0024565713283032113,0.006277609858172518,0.003821038529869307
after,238,196,-17.647058823529413,0.04176171258115459,0.04557079748895606,0.00380908490780147
sound,42,48,14.285714285714285,0.007369713984909633,0.01116019530341781,0.0037904813185081765
take,103,94,-8.737864077669903,0.01807334620108791,0.02185538246919321,0.003782036268105301
resilient,5,20,300.0,0.0008773469029654326,0.0046500813764240876,0.003772734473458655
behavioral,5,20,300.0,0.0008773469029654326,0.0046500813764240876,0.003772734473458655
organizations,5,20,300.0,0.0008773469029654326,0.0046500813764240876,0.003772734473458655
robustly,9,23,155.55555555555557,0.0015792244253377786,0.0053475935828877,0.0037683691575499216
deeper,17,29,70.58823529411765,0.0029829794700824705,0.006742617995814926,0.003759638525732456
answering,17,29,70.58823529411765,0.0029829794700824705,0.006742617995814926,0.003759638525732456
reconstruct,21,32,52.38095238095239,0.0036848569924548165,0.00744013020227854,0.0037552732098237234
virtual,78,75,-3.8461538461538463,0.013686611686260747,0.01743780516159033,0.003751193475329581
metal,78,75,-3.8461538461538463,0.013686611686260747,0.01743780516159033,0.003751193475329581
tend,29,38,31.03448275862069,0.005088612037199508,0.008835154615205766,0.0037465425780062577
visualization,29,38,31.03448275862069,0.005088612037199508,0.008835154615205766,0.0037465425780062577
represents,41,47,14.634146341463413,0.007194244604316547,0.010927691234596606,0.0037334466302800587
recover,45,50,11.11111111111111,0.007896122126688892,0.011625203441060218,0.0037290813143713263
system's,12,25,108.33333333333333,0.002105632567117038,0.005812601720530109,0.0037069691534130714
computers,24,34,41.66666666666667,0.004211265134234076,0.007905138339920948,0.0036938732056868723
defects,44,49,11.363636363636363,0.007720652746095806,0.011392699372239015,0.0036720466261432085
dense,101,92,-8.91089108910891,0.017722407439901736,0.0213903743315508,0.0036679668916490653
ones,109,98,-10.091743119266056,0.01912616248464643,0.02278539874447803,0.0036592362598316004
sentences,7,21,200.0,0.0012282856641516056,0.004882585445245292,0.0036542997810936864
masked,7,21,200.0,0.0012282856641516056,0.004882585445245292,0.0036542997810936864
mean,223,184,-17.48878923766816,0.03912967187225829,0.0427807486631016,0.0036510767908433106
suffers,11,24,118.18181818181819,0.0019301631865239516,0.005580097651708905,0.003649934465184953
